0,0.0,0.0,0.18980169971671387,-0.06232294617563739,0.28611898016997167,-0.23796033994334279,0.31444759206798867,-0.42209631728045327,0.35127478753541075,-0.5694050991501416,0.1813031161473088,-0.46458923512747874,0.20679886685552407,-0.6572237960339944,0.20113314447592068,-0.7875354107648725,0.1954674220963173,-0.9065155807365439,0.0708215297450425,-0.48158640226628896,0.09631728045325778,-0.7110481586402266,0.1048158640226629,-0.8640226628895185,0.11898016997167139,-1.0,-0.036827195467422094,-0.45609065155807366,-0.019830028328611898,-0.6685552407932012,0.0,-0.8073654390934845,0.028328611898016998,-0.9263456090651558,-0.14730878186968838,-0.3909348441926346,-0.14730878186968838,-0.546742209631728,-0.13031161473087818,-0.6543909348441926,-0.10198300283286119,-0.7592067988668555
0,0.0,0.0,0.2005813953488372,-0.046511627906976744,0.29651162790697677,-0.22674418604651161,0.3226744186046512,-0.4127906976744186,0.36046511627906974,-0.5697674418604651,0.18023255813953487,-0.45348837209302323,0.20348837209302326,-0.6569767441860465,0.2005813953488372,-0.7877906976744186,0.19186046511627908,-0.9098837209302325,0.06686046511627906,-0.47093023255813954,0.09011627906976744,-0.7034883720930233,0.09883720930232558,-0.8633720930232558,0.10755813953488372,-1.0,-0.046511627906976744,-0.438953488372093,-0.03197674418604651,-0.6569767441860465,-0.011627906976744186,-0.7994186046511628,0.011627906976744186,-0.9215116279069767,-0.15988372093023256,-0.3691860465116279,-0.15988372093023256,-0.5319767441860465,-0.14244186046511628,-0.6424418604651163,-0.11337209302325581,-0.747093023255814
0,0.0,0.0,0.20474777448071216,-0.01483679525222552,0.3115727002967359,-0.19881305637982197,0.34124629080118696,-0.3916913946587537,0.37091988130563797,-0.5548961424332344,0.18991097922848665,-0.4332344213649852,0.21364985163204747,-0.6439169139465876,0.20771513353115728,-0.7804154302670623,0.20178041543026706,-0.9080118694362018,0.06824925816023739,-0.44807121661721067,0.09198813056379822,-0.6943620178041543,0.10089020771513353,-0.857566765578635,0.10979228486646884,-1.0,-0.04747774480712166,-0.41543026706231456,-0.03560830860534125,-0.6439169139465876,-0.01483679525222552,-0.7922848664688428,0.008902077151335312,-0.9198813056379822,-0.1661721068249258,-0.34421364985163205,-0.1661721068249258,-0.5133531157270029,-0.14836795252225518,-0.6261127596439169,-0.12166172106824925,-0.7359050445103857
0,0.0,0.0,0.20294117647058824,-0.023529411764705882,0.31176470588235294,-0.20294117647058824,0.3382352941176471,-0.3911764705882353,0.36470588235294116,-0.55,0.19117647058823528,-0.43823529411764706,0.22058823529411764,-0.6411764705882353,0.21470588235294116,-0.7794117647058824,0.20588235294117646,-0.9029411764705882,0.07352941176470588,-0.45588235294117646,0.09705882352941177,-0.6941176470588235,0.10588235294117647,-0.8558823529411764,0.11176470588235295,-1.0,-0.041176470588235294,-0.4235294117647059,-0.026470588235294117,-0.65,-0.008823529411764706,-0.7941176470588235,0.01764705882352941,-0.9235294117647059,-0.1588235294117647,-0.35294117647058826,-0.16176470588235295,-0.5147058823529411,-0.14411764705882352,-0.6264705882352941,-0.11764705882352941,-0.7382352941176471
0,0.0,0.0,0.19602272727272727,-0.05965909090909091,0.3096590909090909,-0.2471590909090909,0.32954545454545453,-0.4318181818181818,0.35795454545454547,-0.5710227272727273,0.19886363636363635,-0.4715909090909091,0.22443181818181818,-0.6704545454545454,0.2215909090909091,-0.8011363636363636,0.21306818181818182,-0.9176136363636364,0.08522727272727272,-0.48863636363636365,0.10795454545454546,-0.7159090909090909,0.11647727272727272,-0.8693181818181818,0.12215909090909091,-1.0,-0.02556818181818182,-0.4602272727272727,-0.008522727272727272,-0.6761363636363636,0.008522727272727272,-0.8096590909090909,0.028409090909090908,-0.9289772727272727,-0.13920454545454544,-0.39488636363636365,-0.13920454545454544,-0.5568181818181818,-0.12215909090909091,-0.6619318181818182,-0.09943181818181818,-0.7613636363636364
0,0.0,0.0,0.1917808219178082,-0.07671232876712329,0.29315068493150687,-0.27123287671232876,0.3232876712328767,-0.4520547945205479,0.36164383561643837,-0.589041095890411,0.19726027397260273,-0.4931506849315068,0.2328767123287671,-0.673972602739726,0.2328767123287671,-0.7945205479452054,0.2273972602739726,-0.9041095890410958,0.0958904109589041,-0.5150684931506849,0.12602739726027398,-0.7287671232876712,0.13972602739726028,-0.873972602739726,0.14794520547945206,-1.0,-0.005479452054794521,-0.4931506849315068,0.0136986301369863,-0.6958904109589041,0.03561643835616438,-0.821917808219178,0.057534246575342465,-0.936986301369863,-0.11506849315068493,-0.43561643835616437,-0.1095890410958904,-0.589041095890411,-0.09041095890410959,-0.6904109589041096,-0.06301369863013699,-0.7890410958904109
0,0.0,0.0,0.184,-0.104,0.288,-0.29333333333333333,0.312,-0.4693333333333333,0.3546666666666667,-0.6,0.208,-0.5173333333333333,0.23733333333333334,-0.6906666666666667,0.23733333333333334,-0.8026666666666666,0.22933333333333333,-0.9093333333333333,0.10666666666666667,-0.5386666666666666,0.136,-0.7386666666666667,0.14666666666666667,-0.8746666666666667,0.15733333333333333,-1.0,0.008,-0.5173333333333333,0.029333333333333333,-0.7093333333333334,0.050666666666666665,-0.8293333333333334,0.072,-0.9386666666666666,-0.096,-0.4613333333333333,-0.088,-0.608,-0.06666666666666667,-0.704,-0.04,-0.8
0,0.0,0.0,0.19230769230769232,-0.10164835164835165,0.2967032967032967,-0.2967032967032967,0.3241758241758242,-0.4697802197802198,0.35714285714285715,-0.5989010989010989,0.21703296703296704,-0.5137362637362637,0.25,-0.6868131868131868,0.25274725274725274,-0.7994505494505495,0.25274725274725274,-0.9065934065934066,0.11813186813186813,-0.5384615384615384,0.1510989010989011,-0.7417582417582418,0.16758241758241757,-0.8763736263736264,0.17582417582417584,-1.0,0.02197802197802198,-0.5192307692307693,0.04395604395604396,-0.7115384615384616,0.06868131868131869,-0.8324175824175825,0.08791208791208792,-0.9395604395604396,-0.08241758241758242,-0.4697802197802198,-0.07142857142857142,-0.6153846153846154,-0.04945054945054945,-0.7142857142857143,-0.024725274725274724,-0.8076923076923077
0,0.0,0.0,0.18904109589041096,-0.10136986301369863,0.2876712328767123,-0.3013698630136986,0.30684931506849317,-0.473972602739726,0.34794520547945207,-0.6,0.20821917808219179,-0.5150684931506849,0.23835616438356164,-0.6904109589041096,0.24383561643835616,-0.8027397260273973,0.24383561643835616,-0.9095890410958904,0.1095890410958904,-0.536986301369863,0.14520547945205478,-0.7424657534246575,0.1589041095890411,-0.8767123287671232,0.16986301369863013,-1.0,0.0136986301369863,-0.5178082191780822,0.038356164383561646,-0.7123287671232876,0.06027397260273973,-0.8328767123287671,0.0821917808219178,-0.9397260273972603,-0.08767123287671233,-0.4657534246575342,-0.07671232876712329,-0.6136986301369863,-0.052054794520547946,-0.7123287671232876,-0.024657534246575342,-0.8082191780821918
0,0.0,0.0,0.1907356948228883,-0.09809264305177112,0.29427792915531337,-0.2970027247956403,0.3188010899182561,-0.4713896457765668,0.36239782016348776,-0.5994550408719346,0.21525885558583105,-0.5204359673024523,0.2506811989100817,-0.6948228882833788,0.25340599455040874,-0.8065395095367848,0.2506811989100817,-0.9128065395095368,0.11989100817438691,-0.5422343324250681,0.15258855585831063,-0.7411444141689373,0.16893732970027248,-0.8773841961852861,0.18256130790190736,-1.0,0.02452316076294278,-0.5231607629427792,0.051771117166212535,-0.7138964577656676,0.07356948228882834,-0.8337874659400545,0.09809264305177112,-0.9427792915531336,-0.07901907356948229,-0.46866485013623976,-0.0653950953678474,-0.6185286103542235,-0.03814713896457766,-0.7166212534059946,-0.005449591280653951,-0.8147138964577657
